source_label,query_used,fdcId,description,dataType,calories,protein,fat,carbohydrates,normalized_description
mussels,mussels,454174,MUSSELS,Branded,119.0,18.8,3.1,4.1,mussels
mussels,mussels,2474458,MUSSELS,Branded,94.0,14.1,2.35,4.71,mussels
mussels,mussels,2430203,MUSSELS,Branded,93.0,10.7,4.29,4.29,mussels
mussels,mussels,1940925,MUSSELS,Branded,75.0,11.7,1.67,3.33,mussels
mussels,mussels,1662193,MUSSELS,Branded,90.0,12.0,2.0,4.0,mussels
mussels,mussels,174216,"Mollusks, mussel, blue, raw",SR Legacy,86.0,11.9,2.24,3.69,mollusks mussel blue raw
mussels,mussels,174217,"Mollusks, mussel, blue, cooked, moist heat",SR Legacy,172.0,23.8,4.48,7.39,mollusks mussel blue cooked moist heat
mussels,mussels,2477758,COOKED MUSSELS,Branded,115.0,21.2,2.65,2.65,cooked mussels
mussels,mussels,2059481,"MATLAW'S, MUSSELS",Branded,171.0,24.3,4.29,7.14,matlaw s mussels
mussels,mussels,2437034,MUSSEL MEATS,Branded,88.0,11.5,2.21,3.54,mussel meats
mussels,mussels,2097576,PETITE MUSSELS,Branded,98.0,15.3,2.35,3.53,petite mussels
nachos,nachos,2708580,"Nachos, chicken",Survey (FNDDS),242.0,11.2,13.33,19.87,nachos chicken
nachos,nachos,2708576,"Nachos, NFS",Survey (FNDDS),265.0,7.6,15.85,23.85,nachos nfs
nachos,nachos,2708582,"Nachos, with beans",Survey (FNDDS),210.0,4.62,11.37,23.28,nachos with beans
nachos,nachos,2708578,"Nachos, beef or pork",Survey (FNDDS),265.0,10.73,15.96,19.87,nachos beef or pork
nachos,nachos,2708577,"Nachos, cheese only",Survey (FNDDS),266.0,4.46,15.74,27.83,nachos cheese only
nachos,nachos,2708581,"Nachos, chicken, with beans",Survey (FNDDS),203.0,9.62,10.48,18.26,nachos chicken with beans
nachos,nachos,170336,"TACO BELL, Nachos",SR Legacy,1470.0,4.32,21.5,34.9,taco bell nachos
nachos,nachos,2708579,"Nachos, beef or pork, with beans",Survey (FNDDS),220.0,9.28,12.45,18.26,nachos beef or pork with beans
nachos,nachos,170291,"Fast foods, nachos, with cheese",SR Legacy,343.0,4.32,21.5,34.9,fast foods nachos with cheese
nachos,nachos,170337,"TACO BELL, Nachos Supreme",SR Legacy,223.0,6.21,12.5,21.4,taco bell nachos supreme
nachos,nachos,167559,"Snacks, tortilla chips, nacho cheese",SR Legacy,2170.0,7.36,27.4,60.8,snacks tortilla chips nacho cheese
nachos,nachos,2708206,"Tortilla chips, nacho cheese flavor (Doritos)",Survey (FNDDS),519.0,7.36,27.42,60.81,tortilla chips nacho cheese flavor doritos
nachos,nachos,168858,"Snacks, tortilla chips, nacho-flavor, reduced fat",SR Legacy,445.0,8.7,15.2,71.6,snacks tortilla chips nacho flavor reduced fat
nachos,nachos,170292,"Fast foods, nachos, with cheese, beans, ground beef, and tomatoes",SR Legacy,915.0,6.21,12.5,21.4,fast foods nachos with cheese beans ground beef and tomatoes
nachos,nachos,168863,"Snacks, tortilla chips, low fat, made with olestra, nacho cheese",SR Legacy,318.0,8.44,3.53,65.2,snacks tortilla chips low fat made with olestra nacho cheese
omelette,omelette,2504183,"SHAKSHUKA OMELETTE SAUCE, SHAKSHUKA OMELETTE",Branded,56.0,1.6,0.8,11.2,shakshuka omelette sauce shakshuka omelette
omelette,omelette,2068685,SPINACH & MUSHROOM OMELETTE STARTER,Branded,24.0,2.35,0.0,4.71,spinach mushroom omelette starter
omelette,omelette,1886962,"TRADITIONAL POTATO AND EGG PIE SPANISH OMELETTES, ORIGINAL",Branded,120.0,4.0,8.0,8.0,traditional potato and egg pie spanish omelettes original
omelette,omelette,2019482,"CEDARLANE, GARDEN VEGETABLE & MOZZARELLA EGG WHITE OMELETTE",Branded,101.0,10.1,3.52,7.05,cedarlane garden vegetable mozzarella egg white omelette
omelette,omelette,2315345,"EGG WHITE OMELETTE, GREEN CHILE, CHEESE & RANCHERO SAUCE",Branded,100.0,7.47,4.15,8.71,egg white omelette green chile cheese ranchero sauce
omelette,omelette,1941637,"EGG WHITE OMELETTE, UNCURED TURKEY BACON, VEGETABLE & CHEESE",Branded,97.0,7.93,3.96,4.85,egg white omelette uncured turkey bacon vegetable cheese
omelette,egg omelet,172185,"Egg, whole, cooked, omelet",SR Legacy,154.0,10.6,11.7,0.64,egg whole cooked omelet
omelette,egg omelet,2707201,"Egg omelet or scrambled egg, made with butter",Survey (FNDDS),182.0,11.61,14.64,0.9,egg omelet or scrambled egg made with butter
omelette,egg omelet,2707199,"Egg omelet or scrambled egg, made with margarine",Survey (FNDDS),171.0,11.57,13.52,0.95,egg omelet or scrambled egg made with margarine
omelette,egg omelet,2707200,"Egg omelet or scrambled egg, made with oil",Survey (FNDDS),192.0,11.56,15.81,0.9,egg omelet or scrambled egg made with oil
omelette,egg omelet,2707205,"Egg omelet or scrambled egg, no added fat",Survey (FNDDS),143.0,12.36,9.93,0.96,egg omelet or scrambled egg no added fat
omelette,egg omelet,2707198,"Egg omelet or scrambled egg, NS as to fat",Survey (FNDDS),185.0,11.58,15.0,0.91,egg omelet or scrambled egg ns as to fat
omelette,egg omelet,2707203,"Egg omelet or scrambled egg, made with cooking spray",Survey (FNDDS),149.0,12.24,10.61,1.15,egg omelet or scrambled egg made with cooking spray
omelette,egg omelet,2707204,"Egg omelet or scrambled egg, NS as to fat type",Survey (FNDDS),185.0,11.58,15.0,0.91,egg omelet or scrambled egg ns as to fat type
omelette,egg omelet,2707209,"Egg omelet or scrambled egg, with cheese, made with butter",Survey (FNDDS),203.0,12.69,16.34,1.41,egg omelet or scrambled egg with cheese made with butter
omelette,egg omelet,2707207,"Egg omelet or scrambled egg, with cheese, made with margarine",Survey (FNDDS),194.0,12.65,15.35,1.45,egg omelet or scrambled egg with cheese made with margarine
omelette,egg omelet,2707208,"Egg omelet or scrambled egg, with cheese, made with oil",Survey (FNDDS),212.0,12.64,17.36,1.4,egg omelet or scrambled egg with cheese made with oil
omelette,egg omelet,2707212,"Egg omelet or scrambled egg, with cheese, no added fat",Survey (FNDDS),171.0,13.41,12.34,1.49,egg omelet or scrambled egg with cheese no added fat
omelette,egg omelet,2707216,"Egg omelet or scrambled egg, with meat, made with butter",Survey (FNDDS),190.0,12.74,15.04,0.99,egg omelet or scrambled egg with meat made with butter
omelette,egg omelet,2707214,"Egg omelet or scrambled egg, with meat, made with margarine",Survey (FNDDS),181.0,12.7,14.06,1.03,egg omelet or scrambled egg with meat made with margarine
omelette,egg omelet,2707215,"Egg omelet or scrambled egg, with meat, made with oil",Survey (FNDDS),199.0,12.69,16.06,0.98,egg omelet or scrambled egg with meat made with oil
omelette,fluffy egg omelet with cheese,2707209,"Egg omelet or scrambled egg, with cheese, made with butter",Survey (FNDDS),203.0,12.69,16.34,1.41,egg omelet or scrambled egg with cheese made with butter
omelette,fluffy egg omelet with cheese,2707207,"Egg omelet or scrambled egg, with cheese, made with margarine",Survey (FNDDS),194.0,12.65,15.35,1.45,egg omelet or scrambled egg with cheese made with margarine
omelette,fluffy egg omelet with cheese,2707208,"Egg omelet or scrambled egg, with cheese, made with oil",Survey (FNDDS),212.0,12.64,17.36,1.4,egg omelet or scrambled egg with cheese made with oil
omelette,fluffy egg omelet with cheese,2707212,"Egg omelet or scrambled egg, with cheese, no added fat",Survey (FNDDS),171.0,13.41,12.34,1.49,egg omelet or scrambled egg with cheese no added fat
omelette,fluffy egg omelet with cheese,2707300,"Egg substitute, omelet, scrambled, or fried, with cheese",Survey (FNDDS),128.0,10.69,8.51,2.26,egg substitute omelet scrambled or fried with cheese
omelette,fluffy egg omelet with cheese,2707290,"Egg white, omelet, scrambled, or fried, with cheese",Survey (FNDDS),132.0,11.27,8.51,2.56,egg white omelet scrambled or fried with cheese
omelette,fluffy egg omelet with cheese,2707224,"Egg omelet or scrambled egg, with cheese and meat, made with butter",Survey (FNDDS),207.0,13.3,16.45,1.42,egg omelet or scrambled egg with cheese and meat made with butter
omelette,fluffy egg omelet with cheese,2707222,"Egg omelet or scrambled egg, with cheese and meat, made with margarine",Survey (FNDDS),198.0,13.27,15.54,1.46,egg omelet or scrambled egg with cheese and meat made with margarine
omelette,fluffy egg omelet with cheese,2707223,"Egg omelet or scrambled egg, with cheese and meat, made with oil",Survey (FNDDS),215.0,13.26,17.39,1.42,egg omelet or scrambled egg with cheese and meat made with oil
omelette,fluffy egg omelet with cheese,2707228,"Egg omelet or scrambled egg, with cheese and meat, no added fat",Survey (FNDDS),177.0,14.0,12.78,1.5,egg omelet or scrambled egg with cheese and meat no added fat
omelette,fluffy egg omelet with cheese,2707221,"Egg omelet or scrambled egg, with cheese and meat, NS as to fat",Survey (FNDDS),209.0,13.27,16.74,1.43,egg omelet or scrambled egg with cheese and meat ns as to fat
omelette,fluffy egg omelet with cheese,2707241,"Egg omelet or scrambled egg, with cheese and tomatoes, fat added",Survey (FNDDS),186.0,11.39,14.86,1.86,egg omelet or scrambled egg with cheese and tomatoes fat added
omelette,fluffy egg omelet with cheese,2707242,"Egg omelet or scrambled egg, with cheese and tomatoes, no added fat",Survey (FNDDS),154.0,11.99,10.94,1.95,egg omelet or scrambled egg with cheese and tomatoes no added fat
omelette,fluffy egg omelet with cheese,2707243,"Egg omelet or scrambled egg, with cheese and tomatoes, NS as to fat",Survey (FNDDS),186.0,11.39,14.86,1.86,egg omelet or scrambled egg with cheese and tomatoes ns as to fat
omelette,fluffy egg omelet with cheese,2707211,"Egg omelet or scrambled egg, with cheese, made with cooking spray",Survey (FNDDS),176.0,13.29,12.91,1.65,egg omelet or scrambled egg with cheese made with cooking spray
onion_rings,onion rings,2072639,ONION RINGS,Branded,235.0,2.35,11.8,28.2,onion rings
onion_rings,onion rings,2666564,ONION RINGS,Branded,190.0,2.38,8.33,26.2,onion rings
onion_rings,onion rings,1904109,ONION RINGS,Branded,500.0,7.14,25.0,57.1,onion rings
onion_rings,onion rings,2633629,ONION RINGS,Branded,488.0,4.65,25.6,55.8,onion rings
onion_rings,onion rings,2410867,ONION RINGS,Branded,536.0,3.57,39.3,46.4,onion rings
onion_rings,onion rings,2545923,ONION RINGS,Branded,205.0,3.41,9.09,28.4,onion rings
onion_rings,onion rings,2453902,ONION RINGS,Branded,193.0,3.41,7.95,28.4,onion rings
onion_rings,onion rings,2043428,ONION RINGS,Branded,464.0,3.57,25.0,57.1,onion rings
onion_rings,onion rings,2655479,ONION RINGS,Branded,536.0,3.57,39.3,60.7,onion rings
onion_rings,onion rings,1906443,ONION RINGS,Branded,227.0,2.27,11.4,28.4,onion rings
onion_rings,onion rings,2009680,ONION RINGS,Branded,471.0,0.0,20.6,70.6,onion rings
onion_rings,onion rings,2092761,ONION RINGS,Branded,500.0,0.0,21.4,71.4,onion rings
onion_rings,onion rings,2042899,ONION RINGS,Branded,500.0,5.0,22.5,67.5,onion rings
onion_rings,onion rings,1925165,ONION RINGS,Branded,464.0,7.14,21.4,60.7,onion rings
onion_rings,onion rings,2110456,ONION RINGS,Branded,275.0,3.75,12.5,37.5,onion rings
oysters,oysters,2708747,Dressing with oysters,Survey (FNDDS),189.0,4.95,10.75,18.4,dressing with oysters
oysters,oysters,2708160,"Crackers, oyster",Survey (FNDDS),418.0,9.46,8.64,74.05,crackers oyster
oysters,oysters,1999627,"Mushroom, oyster",Foundation,,2.9,0.188,6.94,mushroom oyster
oysters,oysters,2707150,Oyster sauce,Survey (FNDDS),51.0,1.35,0.25,10.92,oyster sauce
oysters,oysters,2706849,Oysters Rockefeller,Survey (FNDDS),134.0,7.64,7.53,9.38,oysters rockefeller
oysters,oysters,2706355,"Oysters, canned",Survey (FNDDS),74.0,7.67,2.68,4.25,oysters canned
oysters,oysters,2706354,"Oysters, fried",Survey (FNDDS),203.0,6.26,13.47,13.79,oysters fried
oysters,oysters,2706351,"Oysters, raw",Survey (FNDDS),51.0,5.71,1.71,2.72,oysters raw
oysters,oysters,2706353,"Oysters, steamed",Survey (FNDDS),65.0,7.23,2.16,3.44,oysters steamed
oysters,oysters,172838,"Emu, oyster, raw",SR Legacy,591.0,22.8,4.86,0.0,emu oyster raw
oysters,oysters,2003599,"Mushroom, king oyster",Foundation,,2.41,0.308,8.5,mushroom king oyster
oysters,oysters,168580,"Mushrooms, oyster, raw",SR Legacy,139.0,3.31,0.41,6.09,mushrooms oyster raw
oysters,oysters,172843,"Ostrich, oyster, cooked",SR Legacy,159.0,28.8,3.97,0.0,ostrich oyster cooked
oysters,oysters,174487,"Ostrich, oyster, raw",SR Legacy,524.0,21.6,3.67,0.0,ostrich oyster raw
oysters,oysters,2706352,"Oysters, baked or broiled",Survey (FNDDS),104.0,7.11,6.66,3.39,oysters baked or broiled
oysters,raw oysters,2706351,"Oysters, raw",Survey (FNDDS),51.0,5.71,1.71,2.72,oysters raw
oysters,raw oysters,172838,"Emu, oyster, raw",SR Legacy,591.0,22.8,4.86,0.0,emu oyster raw
oysters,raw oysters,168580,"Mushrooms, oyster, raw",SR Legacy,139.0,3.31,0.41,6.09,mushrooms oyster raw
oysters,raw oysters,174487,"Ostrich, oyster, raw",SR Legacy,524.0,21.6,3.67,0.0,ostrich oyster raw
oysters,raw oysters,174219,"Mollusks, oyster, Pacific, raw",SR Legacy,81.0,9.45,2.3,4.95,mollusks oyster pacific raw
oysters,raw oysters,169277,"Salsify, (vegetable oyster), raw",SR Legacy,82.0,3.3,0.2,18.6,salsify vegetable oyster raw
oysters,raw oysters,175172,"Mollusks, oyster, eastern, farmed, raw",SR Legacy,59.0,5.22,1.55,5.53,mollusks oyster eastern farmed raw
oysters,raw oysters,171978,"Mollusks, oyster, eastern, wild, raw",SR Legacy,51.0,5.71,1.71,2.72,mollusks oyster eastern wild raw
oysters,raw oysters,2708747,Dressing with oysters,Survey (FNDDS),189.0,4.95,10.75,18.4,dressing with oysters
oysters,raw oysters,2708160,"Crackers, oyster",Survey (FNDDS),418.0,9.46,8.64,74.05,crackers oyster
oysters,raw oysters,1999627,"Mushroom, oyster",Foundation,,2.9,0.188,6.94,mushroom oyster
oysters,raw oysters,2707150,Oyster sauce,Survey (FNDDS),51.0,1.35,0.25,10.92,oyster sauce
oysters,raw oysters,2706849,Oysters Rockefeller,Survey (FNDDS),134.0,7.64,7.53,9.38,oysters rockefeller
oysters,raw oysters,2706355,"Oysters, canned",Survey (FNDDS),74.0,7.67,2.68,4.25,oysters canned
oysters,raw oysters,2706354,"Oysters, fried",Survey (FNDDS),203.0,6.26,13.47,13.79,oysters fried
oysters,fresh raw oysters shellfish,2706351,"Oysters, raw",Survey (FNDDS),51.0,5.71,1.71,2.72,oysters raw
oysters,fresh raw oysters shellfish,172838,"Emu, oyster, raw",SR Legacy,591.0,22.8,4.86,0.0,emu oyster raw
oysters,fresh raw oysters shellfish,168580,"Mushrooms, oyster, raw",SR Legacy,139.0,3.31,0.41,6.09,mushrooms oyster raw
oysters,fresh raw oysters shellfish,174487,"Ostrich, oyster, raw",SR Legacy,524.0,21.6,3.67,0.0,ostrich oyster raw
oysters,fresh raw oysters shellfish,2706336,"Shellfish, NFS",Survey (FNDDS),146.0,15.46,6.67,4.9,shellfish nfs
oysters,fresh raw oysters shellfish,174219,"Mollusks, oyster, Pacific, raw",SR Legacy,81.0,9.45,2.3,4.95,mollusks oyster pacific raw
oysters,fresh raw oysters shellfish,169277,"Salsify, (vegetable oyster), raw",SR Legacy,82.0,3.3,0.2,18.6,salsify vegetable oyster raw
oysters,fresh raw oysters shellfish,175172,"Mollusks, oyster, eastern, farmed, raw",SR Legacy,59.0,5.22,1.55,5.53,mollusks oyster eastern farmed raw
oysters,fresh raw oysters shellfish,171978,"Mollusks, oyster, eastern, wild, raw",SR Legacy,51.0,5.71,1.71,2.72,mollusks oyster eastern wild raw
oysters,fresh raw oysters shellfish,2706577,Shellfish and noodles with tomato-based sauce,Survey (FNDDS),135.0,6.58,5.04,15.74,shellfish and noodles with tomato based sauce
oysters,fresh raw oysters shellfish,172183,"Egg, white, raw, fresh",SR Legacy,52.0,10.9,0.17,0.73,egg white raw fresh
oysters,fresh raw oysters shellfish,171287,"Egg, whole, raw, fresh",SR Legacy,599.0,12.6,9.51,0.72,egg whole raw fresh
oysters,fresh raw oysters shellfish,172184,"Egg, yolk, raw, fresh",SR Legacy,1350.0,15.9,26.5,3.59,egg yolk raw fresh
oysters,fresh raw oysters shellfish,167811,"Pork, fresh, backfat, raw",SR Legacy,812.0,2.92,88.7,0.0,pork fresh backfat raw
oysters,fresh raw oysters shellfish,167812,"Pork, fresh, belly, raw",SR Legacy,518.0,9.34,53.0,0.0,pork fresh belly raw
pad_thai,pad thai,2630139,PAD THAI,Branded,155.0,4.0,4.0,26.0,pad thai
pad_thai,pad thai,2672986,PAD THAI,Branded,152.0,4.46,3.72,25.3,pad thai
pad_thai,pad thai,2708806,Pad Thai with chicken,Survey (FNDDS),154.0,8.13,7.5,14.36,pad thai with chicken
pad_thai,pad thai,2708808,Pad Thai with meat,Survey (FNDDS),160.0,8.18,7.92,14.73,pad thai with meat
pad_thai,pad thai,2708807,Pad Thai with seafood,Survey (FNDDS),147.0,6.84,6.82,15.05,pad thai with seafood
pad_thai,pad thai,2708805,"Pad Thai, meatless",Survey (FNDDS),165.0,5.79,9.2,16.34,pad thai meatless
pad_thai,pad thai,2708804,"Pad Thai, NFS",Survey (FNDDS),154.0,8.13,7.5,14.36,pad thai nfs
pad_thai,pad thai,1867508,"THAI PAD THAI NOODLES, THAI PAD THAI",Branded,312.0,6.25,12.5,43.8,thai pad thai noodles thai pad thai
pad_thai,pad thai,2541145,"PAD THAI FOR TWO, PAD THAI",Branded,297.0,4.69,2.34,64.8,pad thai for two pad thai
pad_thai,pad thai,2017190,"PAD THAI NOODLES, PAD THAI",Branded,319.0,6.13,4.29,65.0,pad thai noodles pad thai
pad_thai,pad thai,2017183,"PAD THAI SAUCE, PAD THAI",Branded,211.0,0.0,2.63,47.4,pad thai sauce pad thai
pad_thai,pad thai,2119167,"PAD THAI SAUCE, PAD THAI",Branded,283.0,3.33,7.5,41.7,pad thai sauce pad thai
pad_thai,pad thai,2608332,"PAD THAI NOODLE KIT, PAD THAI",Branded,315.0,5.48,1.37,69.9,pad thai noodle kit pad thai
pad_thai,pad thai,2090653,"PAD THAI NOODLES IN NO TIME, PAD THAI",Branded,180.0,3.0,6.0,29.0,pad thai noodles in no time pad thai
pad_thai,pad thai,2666497,"PAD THAI RICE NOODLES, PAD THAI",Branded,339.0,7.14,0.0,76.8,pad thai rice noodles pad thai
paella,paella,2036540,PAELLA,Branded,422.0,13.3,3.33,82.2,paella
paella,paella,2706711,Paella with seafood,Survey (FNDDS),143.0,8.03,4.76,16.44,paella with seafood
paella,paella,2706723,"Paella, NFS",Survey (FNDDS),169.0,9.53,7.17,15.77,paella nfs
paella,paella,2708973,"Seafood paella, Puerto Rican style",Survey (FNDDS),146.0,7.59,5.64,15.7,seafood paella puerto rican style
paella,paella,2034632,"PAELLA RICE MIX, PAELLA",Branded,368.0,7.89,2.63,76.3,paella rice mix paella
paella,paella,2482367,BLACK PAELLA,Branded,800.0,20.0,16.0,140.0,black paella
paella,paella,2063471,PAELLA RICE,Branded,333.0,6.67,1.11,77.8,paella rice
paella,paella,2036542,PAELLA VALENCIANA,Branded,279.0,7.14,1.43,50.0,paella valenciana
paella,paella,2434130,SHRIMP PAELLA,Branded,123.0,11.4,4.41,10.1,shrimp paella
paella,paella,2405158,"MICROWAVEABLE CHICKPEA PAELLA RICED CAULIFLOWER, CHICKPEA PAELLA",Branded,108.0,2.35,7.51,8.45,microwaveable chickpea paella riced cauliflower chickpea paella
paella,paella,1912881,PAELLA SEASONING WITH SAFFRON,Branded,0.0,0.0,0.0,0.0,paella seasoning with saffron
paella,paella,2032940,"TREVIJANO, VEGETABLE PAELLA",Branded,356.0,8.89,0.0,80.0,trevijano vegetable paella
paella,paella,2010226,"PAELLA VALENCIANA YELLOW RICE & SEAFOOD DINNER, PAELLA VALENCIANA",Branded,322.0,7.78,4.44,60.0,paella valenciana yellow rice seafood dinner paella valenciana
paella,paella,2465021,"SHRIMP PAELLA WITH PEAS AND CRISPY RED PEPPERS, SHRIMP PAELLA",Branded,135.0,,6.03,12.6,shrimp paella with peas and crispy red peppers shrimp paella
paella,paella,2117235,"PAELLA MADE WITH ORGANIC ARBORIO RICE, TOMATOES & PEAS BOWLS, PAELLA",Branded,120.0,2.9,5.39,14.5,paella made with organic arborio rice tomatoes peas bowls paella
paella,spanish paella,2706711,Paella with seafood,Survey (FNDDS),143.0,8.03,4.76,16.44,paella with seafood
paella,spanish paella,2706723,"Paella, NFS",Survey (FNDDS),169.0,9.53,7.17,15.77,paella nfs
paella,spanish paella,2708973,"Seafood paella, Puerto Rican style",Survey (FNDDS),146.0,7.59,5.64,15.7,seafood paella puerto rican style
paella,spanish paella,2395413,"SPANISH-STYLE PAELLA RICED RED LENTIL PILAF, SPANISH-STYLE PAELLA",Branded,360.0,26.0,1.0,62.0,spanish style paella riced red lentil pilaf spanish style paella
paella,spanish paella,2707683,"Bread, Spanish coffee",Survey (FNDDS),348.0,7.93,9.06,58.84,bread spanish coffee
paella,spanish paella,174263,"Peanuts, spanish, raw",SR Legacy,2390.0,26.2,49.6,15.8,peanuts spanish raw
paella,spanish paella,2081001,"SPANISH PAELLA SPANISH SPICE INFUSED RICE, ROASTED TOMATOES, CHORIZO SEITAN, ROASTED PEPPERS, GARBANZOS, CORN & PEAS, SPANISH PAELLA",Branded,94.0,5.1,2.35,11.8,spanish paella spanish spice infused rice roasted tomatoes chorizo seitan roasted peppers garbanzos corn peas spanish paella
paella,spanish paella,2709085,"Spanish rice, fat added",Survey (FNDDS),115.0,2.87,2.6,19.65,spanish rice fat added
paella,spanish paella,2709086,"Spanish rice, no added fat",Survey (FNDDS),101.0,2.91,1.01,19.91,spanish rice no added fat
paella,spanish paella,2709087,"Spanish rice, NS as to fat",Survey (FNDDS),115.0,2.87,2.6,19.64,spanish rice ns as to fat
paella,spanish paella,173673,"Fish, mackerel, spanish, raw",SR Legacy,139.0,19.3,6.3,0.0,fish mackerel spanish raw
